,x0_trans,y0_trans,x1_trans,y1_trans,x2_trans,y2_trans,x3_trans,y3_trans,x4_trans,y4_trans,x5_trans,y5_trans,x6_trans,y6_trans,x7_trans,y7_trans,x8_trans,y8_trans,x9_trans,y9_trans,x10_trans,y10_trans,x11_trans,y11_trans,x12_trans,y12_trans,x13_trans,y13_trans,x14_trans,y14_trans,x15_trans,y15_trans,x16_trans,y16_trans,x17_trans,y17_trans,x18_trans,y18_trans,x19_trans,y19_trans,x20_trans,y20_trans
no_gesture,0.8319972100307714,-0.30452918104893706,-2.466611970615214,9.111728146999145,7.365050247639175,-6.878402467337057,-9.595955518096348,-4.80605160754281,5.022226121424239,5.357109015305097,0.9931059622202733,0.25901423392429906,1.0644161314551845,-2.0402220955035903,0.09676204585223411,-0.14268169895332694,0.0034947057793877443,0.29622994822728793,1.4789252036112963,5.466697088492048,-2.836540550006656,2.481998659803186,3.8577468097825767,-1.5328667197589227,-2.0604529437673906,2.7633094777296177,-5.777125826415669,-7.60720509923781,5.46515648245366,0.6673483037949454,-3.0833347848998818,-3.8772044661693372,0.36987494327825043,0.5186848101434783,6.122445980752342,0.6205634308073725,-4.836157358382331,4.513355025241435,0.5687060862522638,-2.6405547650294663,1.7248738443611547,4.401170561817617
ok,2.8208738538578895,0.4408729386158795,-3.360559603410587,0.515198292391741,-0.9757689718900763,0.46549569714112404,1.7305199595844802,4.317839000419802,0.3536322942879846,-3.694371585417625,5.477188046922202,-0.28485505541887907,-1.2117136900567618,-1.6350174656106644,-3.300633343542469,0.4440524974176271,4.599030222218568,7.413528218586523,-1.6255917640743773,-2.2282898969435982,-2.5625216515844347,0.350349489567999,-3.129245307229677,-0.6412127696014128,2.560976977178863,-3.964990268231644,-4.554724369267133,2.0625055500018448,6.504029156628177,0.5879038770246443,0.4089366358962666,-2.4563272154009925,-0.9269378992866875,2.988233009524658,0.02143544618511384,1.2655079311540263,3.283967309892033,1.0392518607344539,-3.303907990854205,-0.3837385259174078,0.41301133291304054,-2.6861049369241967
one,-1.0865690813716473,-1.908387438643425,1.6607141554340121,-3.743997009683618,0.897644228314916,11.593114093110952,-1.711748618491759,-6.481098727631162,-0.3014071801260325,-1.3081532515321113,3.0810164378906677,-1.620298439860274,-1.5398508210693642,-1.9846395429243098,0.3038470306018199,5.410817022434712,0.6276103323880703,-8.088425088198152,-5.915177983480929,9.75028234904421,-1.2039653598026463,-2.511367582959659,-7.533866348943392,2.7819468448269173,3.0565856230137283,6.5045314435722394,4.7780983484907,-5.301859146863259,7.152518056640074,1.5433715499376843,-1.8832707764916234,-0.6172547425003047,0.546465520768834,-0.24563098163855948,-2.7641792436198442,1.1275828851038996,0.3791955806370134,-3.194008912012821,0.7455415735232068,1.5120632413390278,-2.4235693442578454,0.45498380266234173
palm,-0.318651591492332,2.6829948988528907,1.462102986473962,-5.02508982404743,-0.694963489191959,4.588120404985373,-1.8731695886493256,-0.5224135878969093,1.8966871217028483,1.5292338882773862,4.203917824193902,-2.643057369182926,-3.3388453412694648,-1.2065518560947306,-1.2111529405080732,10.58001260085183,2.8271787597182105,-7.534052406292881,-3.127656684827605,4.7549280949387445,1.8182134612518002,-0.37316303482937646,3.5830554263646492,2.4933897106189447,-2.096553742617036,-3.160306793686083,0.8713288860195273,-4.51710264444929,-0.46397349823612727,-10.965220907946557,0.5872768699679536,-2.533257774328259,-2.0160945490031557,0.6454587159418521,0.9237568886285525,-4.484871954444263,-1.5108643823392807,11.621439868658562,0.3245305487385116,8.606448922791593,1.5277891039392746,-6.412498257174164
peace,3.8574973983230385,-2.951967103332886,-3.242478026021223,1.2875965534027867,0.883963925112536,6.543056475452227,1.4116976993971204,4.052882006159381,-1.4298561389458968,-7.400632971774532,-3.0777218933988344,-4.881752259448148,-5.847667937711203,13.561115196829228,0.21955149899242996,-3.230833163098475,3.688011610077024,-2.0157783659297985,1.1940200234777933,-14.60568523385869,7.770540991315027,-4.440852676673708,0.6046412261358514,-5.867691432590256,-2.9340062747155344,-6.024471058405996,-2.290519313218771,6.747943473015333,-0.27452619204714546,4.957761475929909,-6.343565973835808,3.9948277321167986,6.176423625753373,3.080780660809637,0.21552291441648413,2.911208494018485,0.8436502536736569,-0.42982362203255153,-5.4779860244891205,-3.4215464334950316,1.4644111756069005,3.942241647293282
peace_inverted,1.4120802125838967,6.27412387844571,-2.492659835522157,-4.809082499075293,2.2846610162478322,-13.92118407989892,-3.5312234122752284,-0.3610738417979028,2.280548731339357,3.3212719403988307,-7.058992657323899,12.48492957441632,5.321600866802177,3.14824549908536,-3.270671209287084,-1.678716837722748,-0.813578725005103,-2.7067704024780785,9.697173264723931,-0.7020039344125699,-0.6034539759159363,-10.15670505765286,1.9168582328378816,5.365913043203174,-0.8307283459107434,-4.217640046709566,-4.808746157152832,2.4690072986601828,-2.3485657989676234,5.725369816598974,0.9158401252432726,-1.160542159005224,1.120874602833471,0.5574939597541695,-1.4738023579965085,-6.975310024790624,3.5688129076572577,-7.112522216944185,-5.7768886583028305,8.812754633371604,1.4726277859346026,6.318436467816032
point,-1.813511821599719,5.263482695406231,-1.0110541670009168,2.649423070639096,5.792579520770145,-7.9108798279455534,-4.386692994744731,-6.631891057757171,-0.3062075937089551,10.369039747377242,-0.6970439125464172,3.961100574178322,3.2679866457854536,4.783212000204515,1.5786873150714102,-12.026231818810512,-2.780359725294815,8.02652563267847,-0.3602920824156652,-10.620416988264541,-6.172539954901286,1.3704945996892197,6.118705795469906,-4.305050243123603,-3.652671135860722,7.429152215239224,2.6375234753162498,-0.6815297401607158,-3.270367810467502,2.913997807193006,-0.15138659198810117,-0.38017354158320715,3.006283367405968,1.9617465340133386,-2.721755644800312,6.387323263306241,7.324542836420524,5.47156240967803,-0.3408389213911,-4.726909860071146,-2.79070696482844,-5.507586503651948
rock,-0.2795084111985798,-4.1631598126381215,1.9511814787367283,-8.410597591730031,-3.5599282317314658,2.1115915041847226,1.0785466155404002,8.39897130680597,-0.28083519103305354,-3.303695536137781,-3.6874659315138847,-0.8161035563346248,-0.4254920335470349,-4.753773737593978,3.4045463059167447,-4.95116657637463,-4.554590109309757,1.6926050583688148,4.376636367574322,10.235398957946531,2.802106281036967,-6.314145498198919,0.5287548270299535,6.738009746589787,0.40662235571934074,4.867496868211222,2.709418179544118,3.159269150336545,-2.0176354461609614,-1.1182777309834502,-2.541353457247091,8.102828747865667,0.532157792716996,-1.5383635910284608,-4.9254438737671125,0.7551127903934679,2.1482924216074246,3.7642608674952456,-2.143603470233068,-1.5346826595820815,2.5650811202828265,-13.4084365017413
stop,-1.0164155010650837,-2.7497736341441414,3.3312803683074894,1.1613814247034535,-7.282708741517691,12.127744343959654,5.144009042255596,6.028817290346394,-0.9650512729347781,-10.562182254302979,2.546273429998556,-7.169354170628189,0.5346113506067028,-1.9091123209406637,-0.40871808684282623,7.410015410829481,0.5490014582637095,-4.9092788667584255,-2.09472175345663,1.9656310538363768,0.8702960540230128,6.504065752886155,3.6545999129076834,-2.970633529989805,-2.318538924524474,1.4315125168276375,-0.8942785632947985,-2.4569677587848155,-5.058216814094564,-0.5348179944793547,-0.27059438520032075,-1.8985778002626934,1.6007995247283338,3.475443922971865,2.9050921594158297,-1.4031639930392255,-0.3526048894439798,2.9340000782709206,1.4158491848398078,-3.3966742069515767,-0.38946513050702714,-1.3505489244503812
stop_inverted,-0.8273409646161872,0.49191325638204425,0.27935147162093915,-9.361658973021372,0.636193763802601,15.16965048287111,-1.9043279755851383,-10.564478132461913,0.9484633298552664,4.5787476313003515,0.627708700928483,3.6023194235083893,-2.310089199891629,-10.009041189794864,1.0648918182929374,1.147972277227481,-1.4010674400672254,2.4178538977982225,1.1799118322326727,2.484336956130128,7.611791284591707,7.433343314785319,-0.9354328085144722,-0.26246593561765674,1.086284320355749,2.7948769743258803,-1.9771360920115748,-1.1805840218696844,-8.939652581376334,0.5121280654903864,-2.9877074243749298,-4.733957640291168,1.462457853746624,-1.1513836231213737,0.9929140373842066,5.8553057919950415,3.8330174562052814,-4.72805929158534,1.5575588583383384,2.178379464568323,-0.47104497797278855,-2.397192355510269
take_picture,3.5161112637116116,8.938861240868148,-3.193671656599479,-7.615987996161386,1.1148175595742038,11.26686844218553,4.962441778080112,-7.592268029865539,-2.7968363508930865,-0.9249374608806864,-3.515547416631033,-2.100268185481294,2.883708293094866,-8.083963522528554,-1.934184244270409,0.8477945499309952,2.3413420536943996,1.160414285886579,2.09640831794866,5.919836115688944,1.8541615616118239,17.7480224783713,-7.949554428384138,-9.237689531873754,6.333389929759388,5.017847284948474,3.8681524330191,3.807692067868478,-4.273689461771744,5.039835978282081,-1.9312765039064206,-6.714735443702925,0.4367384203673154,1.8466133788806653,-5.642571537371462,-12.380544548544387,5.686244765545394,-12.068429967046328,2.4416144569934026,1.5474058929233048,-0.49410161407591496,5.133323017479482
three,-0.4222701633053311,3.5903113421059936,-2.218837084839881,-3.453057165448415,4.652556692008135,0.8706416004409921,6.0869845576009665,3.1154319731711637,-6.370683743894148,-2.193671878946242,-4.247808181749537,-3.1074839233755065,-0.9723740153075241,-1.9472643207931994,-2.2088897264357503,0.297115644354598,0.9012634708644216,2.611798263255833,0.9766523839187677,3.3982277512814365,4.157807072170436,2.2478990298930523,-4.6928782872353025,-1.7377578039517787,3.0904034349257294,0.0030783389467963097,-0.4215721346328701,3.791954627527735,4.441513114171305,7.249502743971806,-2.6037725637057596,-2.3526834099924634,1.8816506967536166,-11.873369814726646,2.7544004595581115,-4.974170023922601,-1.2479230919610003,-12.736809933975234,-3.599657712801311,2.5779589534587606,-0.5593997570926706,16.368507049380344
three2,0.547270792957397,-9.640662620796572,2.825221499033325,10.398266101143982,-4.514062496440253,0.697360380721249,0.4504691766326225,-4.629073406018316,1.5209271057740847,3.515804507912196,-1.5382283672690187,-4.216048472387569,3.89514715618859,-2.2137161150221982,-0.8126297504256753,5.65602195305877,0.5295788580537152,-5.719827170765002,0.7777207989895369,3.9229663983910266,-0.23036160853444654,1.5125076591049411,2.7923323892633682,-4.6605698373952755,-1.070244252945167,-0.9042813616879326,-1.9845917220394595,-0.43165592926168206,-3.6196124609903495,-0.2619464898711692,1.017144863616955,4.671432692241484,-1.60677678086274,4.0361840762963475,3.2773463882555625,-2.0165285636943473,-1.9811818399412238,-0.277650893870941,4.105011025347178,3.470072831421166,-1.2072244046004077,-1.8498534734427912
three3,0.7243605972851339,-3.4722758009230206,2.9003287203248322,0.9939576014831224,-2.331509812137331,0.8334523849580561,-3.9111417767942283,2.9019970615754547,3.642647380728038,-0.39837212460841376,3.400549129110019,0.7773566846196508,-1.6752422827238163,-0.3435522320805737,-4.780139189361036,2.0520828464213707,2.608233915635293,2.7430028580759402,-1.3616360725486643,-2.0065339852071586,3.992083462813679,-3.4682475350991977,-2.780085119420502,-4.035663006520418,0.37245410677291335,-1.4987541628332104,-0.711677604649293,-0.4784756424445829,3.832059995098484,-1.5286256329237773,-0.5399264402500783,4.721379964914993,1.5034179462405206,9.968487191470736,-4.4318806528636125,3.999861789676312,-3.508962205159943,7.9327636760601,-1.4994498040267616,-1.110686470961615,3.335303592151671,-14.476075396440617
three_gun,0.5365740147579134,-3.3244301909995624,-0.48941298949422,-2.194998288251901,-0.6858428968592067,9.094778827297898,-2.3866085360706313,3.0335706259807105,3.4170142921318147,-9.464756672239185,6.11945054453746,1.5279818832987635,1.4810494143828246,6.561368765305259,0.30706305125564665,-11.626030035440232,0.2722516272750456,8.17918016613863,-9.477161006938815,-11.787739491275659,1.6714281342230703,-2.6320178396411595,-2.327624393629848,0.8234446254560011,1.083143328764092,5.300535865468701,3.2159135349518078,3.6353238850086034,-4.5836412907879245,19.851618250105563,3.053482824502898,-2.2007700889247843,-1.9696727565615435,-7.21237638069704,5.483667932160917,6.592002440423368,0.35231575997889353,-9.46219952432095,-0.45918535127283894,-6.726191003475074,0.9728031891041043,3.294161758508562
thumb_index,-2.0374475046492737,0.4590536188916218,1.1885871958763607,-2.627060275531697,0.3332774180609262,-0.573305907686252,-0.3871152995851087,-2.923568765561184,1.1512195398110172,6.3616934911476415,-1.0949807121763697,-5.3530357068407985,-0.6961669108053231,-1.430824449580046,1.4773440028459162,1.9328878403603587,0.595791308999852,-5.404571981270563,-0.13791801905212173,7.506373537567222,-5.250699462201627,-3.565046125806391,1.3189094871127427,6.7852308899712215,-0.3681648872781321,3.7738397761762457,5.013243985826382,1.3566258801480735,-0.4982835506508474,-0.9969317714612519,8.32208987120327,2.208193246536429,-3.857989336808362,-3.57300554713858,0.33380175559803155,2.043811168841481,-1.743597029874243,-8.784983549422284,-0.7231483742026226,5.609373549432173,-1.275641256820926,-1.4351547184671996
thumb_index2,1.260239262715534,-0.22121286520255098,-0.7672071729723101,11.839511298146077,1.3509370009126653,-15.82537029633465,-0.6048808936199944,-1.4242797053132616,1.1126717507641977,9.453948359442233,-2.5981490473908995,2.0749874977068665,5.752560119989555,2.521173671998685,-4.238966281518244,-6.1837618390311775,3.4945542874685294,-8.057486194192531,-3.9757184044127576,-5.7874467349081335,-4.319475302207325,-4.6822268744381,3.8783680140719823,8.710148322273696,1.7995936475748573,7.268553616199604,1.4402401069529225,2.788145070418538,-0.1884709147046881,-0.8001951366713833,1.5897866687909263,0.7703219514736444,-6.053221488619241,-6.018612535916203,5.858491456669642,-0.007050671632734176,-4.894836462421923,0.615879166413387,3.769588406482062,-0.1442824764423617,0.31663887210588376,-1.7490719391782779
timeout,2.9338776550644408,-12.764355236358483,-5.752759653022946,23.202208403875606,7.683941051986497,-20.472771170654216,-5.569936239237773,15.994415837376637,2.953060348929704,-12.33224113476301,-0.6298967022857789,1.1166463766357309,-2.349263843829218,7.186604562737456,0.3421065389398011,-3.8503346937201113,1.8741239759597856,-4.426715151232871,1.6403095998429726,-6.422536110836404,-1.8430297811365426,2.72325019536268,-0.933851210324936,20.421544374763243,2.998076680476031,-11.817083977972061,4.053737655256786,-3.4312336822084144,3.501843982567191,-11.142763169771253,-0.7501450446801325,4.678458228301339,-2.486404750696233,-7.257830758623784,-4.0946798910288535,11.008003538370557,-1.113282038677278,1.5683224636832676,-0.018853388983305342,-5.601943294855432,1.8162497925192398,1.1651819239954355
two_up,-4.766084164275422,-6.721514625312211,4.802015316601706,4.079129298050016,2.1095085044060324,7.777315155289663,-0.5869678866949994,-2.739086238835247,-2.008840487834735,-2.9714635600866033,-4.5747709222680895,-5.181076271255792,0.16467496026640158,-1.5501548342502467,-0.9290969394177244,2.7567316556382133,-0.8630757753755767,-2.641103077910438,-4.390558216303194,7.821953375253699,7.020275073305731,2.315302999161389,-3.966377718765052,2.466222736866338,-0.3984813803974411,-8.747774819220703,9.518846696593313,-4.518914361745622,-3.1888225139188378,-6.049221156083214,1.390523681539277,9.563720622796449,-4.426465246117563,3.8687645025192805,-0.4130321202277825,-1.084144388846246,-5.147188086588935,-2.5398223175277237,4.260749758802825,1.0217587488586362,-1.6767177968505516,3.286373512560642
two_up_inverted,-1.8216980147002735,7.901573751913028,4.531285024000242,-7.991811467226018,-6.646213966199162,-8.750387177203317,2.297249750415054,0.8634689000815464,-0.43852527351954795,3.336183675342836,2.6223511001425033,10.905718291792091,-5.225958743378575,-5.348177688640829,6.347765074372909,-2.5487287758112744,-2.8391487941367357,5.168130522964093,-6.343916770665367,7.694585500155203,5.04284040608959,6.6763671261433934,1.504137134160049,-8.477374629324938,-3.479079165451469,-3.8306177108237716,5.154968883605111,-10.601441840334852,1.6150965024299684,-4.641558959196729,-1.3761185356708028,3.223492784265657,-1.3699646658452884,3.270749418628506,-2.5299385732572914,-5.849738148069703,-4.0067210181998565,1.6593132943313524,2.4487099024031798,5.4062397818051435,0.573855713434242,2.9551075351100677
xsign,-1.2594009827143204,15.532892200913157,0.866621176566414,-7.999069977998325,-1.3243199496555242,-4.027514240757195,2.5460516505575264,-4.295564618340141,-2.862729124873668,1.5017607960540065,-2.299498946651446,-5.852544685645879,0.8901426449876327,-2.441030648643213,3.2713895763404035,1.2210725681839179,-2.532671034870782,5.556120106087181,2.8660026689466327,-2.0293548022438594,-3.814257493938851,4.8088385670469,0.6529492007801467,-10.573014170650605,1.8620601037099236,6.85659778624804,2.5307816229934805,2.7530346318428776,-2.3459047368425603,2.211120673067309,1.3627876188185881,-16.49119320195507,-2.293849893838836,0.6577325723029074,-4.854144047899589,-1.2617726748831617,3.6134089862838272,-1.6178165794523252,4.780215734235288,-0.8589915559430351,-3.7631744832494234,15.01588409372466
