,x0_trans,y0_trans,x1_trans,y1_trans,x2_trans,y2_trans,x3_trans,y3_trans,x4_trans,y4_trans,x5_trans,y5_trans,x6_trans,y6_trans,x7_trans,y7_trans,x8_trans,y8_trans,x9_trans,y9_trans,x10_trans,y10_trans,x11_trans,y11_trans,x12_trans,y12_trans,x13_trans,y13_trans,x14_trans,y14_trans,x15_trans,y15_trans,x16_trans,y16_trans,x17_trans,y17_trans,x18_trans,y18_trans,x19_trans,y19_trans,x20_trans,y20_trans
K,-0.04868077286121357,-0.026251190367150134,-0.5449238765931946,0.022548108837431406,-0.5435088121645134,-0.18749606389890477,0.3063484491481432,-0.7072277038500823,0.9627552494358858,-1.4903815682748136,0.40298018366397526,0.47264105459267874,0.6767937698405588,0.33830805864605074,0.6340680227088719,-0.1291734993030261,0.5909469668712897,-0.506070958128425,0.580571090614542,0.5038535905871108,-0.6104157196099546,0.48686120793044957,-1.599286551190802,-0.21641108265581585,-1.7398197827623598,-0.5219484371518589,0.4570360696124157,0.3234213662852498,-0.2628391005172343,0.7858045809174703,-0.3548879327601742,1.0238456164877643,-0.158708083109901,0.8455475176119771,0.4314425816667409,0.017255582213930466,-0.0392171940331704,0.6457409617527833,-0.14638789697783217,0.8935309160798625,-0.07272221935452698,0.7103562468501754
L,-0.48876288404185614,-0.09336349265153586,-0.4644659830652809,0.11056271535259021,-0.10147373072359575,0.47448531393922994,1.378236041059241,0.5923623305812745,2.255309808581295,0.5637460368098471,-0.3083336050234396,0.23010786131104558,0.18073314209238422,0.29430952627337564,0.2529476379606987,-0.18815133098327624,0.19845629459264957,-0.33349166260495583,-0.26198225322719093,0.20248496751923126,0.0800973741698814,0.46157476244082973,0.29597310349036265,0.623841454882592,0.1816027038926121,0.6107900350313198,-0.23737539073946623,0.2032678826461773,0.08702931922701704,0.5971823135862219,0.2409249669426524,0.5644394972418059,0.1934807617029376,0.40040354734061184,-0.22834678803981323,0.10336148206567912,0.03458344778359817,0.39601745758554086,0.15351528510493637,0.569022670782172,0.16404576864233206,0.5089609280129863
M,0.04414197230894119,-1.091288971783399,0.7058122495664141,-2.259365256909348,1.1255716454894018,-2.887712870209736,1.9939715534770373,-1.5539076084079866,1.4694393744583258,0.11391798201060134,0.4710587810579559,-1.4508358479201104,-0.7758661053367645,-1.1040827229650214,-0.9279182890584122,0.15524854692504014,-0.37913230924430125,1.3051428462833599,-0.030190399432842692,-0.9645964140632226,-0.828148374680224,-1.6216377758906622,-1.0729912641778814,0.11516164782121802,0.8412511215902259,0.9680520445329233,-0.2480751350082875,-0.8860718101018006,-0.3980141551981074,-2.1576153154369684,-0.8563759813382584,-0.4096703756221064,-0.028765802696221095,0.42393446970625337,-0.14145024515673138,-0.9354101864637516,-0.2544690703027992,-1.292529843379037,-0.4224107760664422,0.08066435509594544,0.06696820030297723,0.45687781847955145
N,0.47017007096932684,-0.5207585215436142,0.27853698133374344,-0.9336205041754588,-0.9749804064194149,-0.8112507387266994,-2.0165115732503245,-0.44977784817941696,-1.8531247043133736,-0.9588394605354764,0.3310042049684586,-1.130084819732528,0.5077048122932079,0.348389063819627,-0.22797571672886488,0.46001514391111376,-0.10887049737775328,1.0546079991141906,-0.47635942003501497,-1.278456314364064,-0.2501899408362656,-1.5229282998306373,-0.752787604926102,-2.0296080471471587,-0.0966816520832535,-0.4534287580109007,-0.731888580273034,-1.082024967707834,-0.28230406652383716,1.186398932405004,0.030161958302084034,0.797997986383716,0.4550895109670497,1.0592195727676943,-0.6068275694114212,-0.7244885819093672,-0.1243096664729211,1.132231325489577,0.043115707062791074,0.9432695191386884,0.26923025887534024,0.6352279924655125
O,-0.05371635001497617,0.27516403671399975,-0.4331783116588987,0.19761619266476968,-0.6574020044015412,0.09396210075378528,-0.6387456434436732,-0.14617856367252102,-0.3704497244938206,-0.4272415811158894,0.38333246330221726,0.4113221331463224,0.24478049249558534,-0.056705407950971384,-0.1845199586800772,-0.47187324750802867,-0.34087098213555034,-0.2943062905637624,0.7087720474031576,0.3872010673896183,0.7673141573202965,-0.3468180344825514,-0.27299840945161213,-0.7365654557737082,-0.725261026661184,-0.47740785969895616,0.5766546984462588,0.2875309411199522,0.3951064057170675,-0.31185195234667173,-0.07405376233613513,-0.6029435191029356,-0.38860510379326235,-0.47750974519395056,0.40836815216737365,0.1684110959894477,0.23343206573842953,-0.16817685718578132,-0.1084075158033154,-0.2890074153325159,-0.3797004620467403,-0.18609515848231278
P,0.5208903163468895,-0.30165919187173373,0.5720523538321576,-0.04419072718739322,0.5746882582728406,-0.0020424685667505753,0.6824125429105357,-0.32535287603313623,0.49821840182339494,-0.517383571764992,1.2817804163992341,-0.3233912113113151,0.33090047936814343,-0.3303735721529323,-0.43161085567949425,-0.676985808147535,-0.7663101116798637,-0.35948654649153894,0.7956449773273313,-0.14041323978194675,1.190296135703499,0.8869790579530608,-0.027070949367824483,1.285250732619126,-0.6436287249684419,1.4684969289168261,0.3379796976230587,-0.09090760268205891,0.5380629837101241,0.2806494047177675,0.17196743795147743,0.24078042172375666,-0.03982837003244718,0.400968349442832,0.12892721898836845,-0.24920151567689536,0.13265749955281778,-0.0001966341590456048,0.012882991570112898,0.08146817719730147,-0.0596632655635049,0.2759418149012074
Q,0.8865363731492656,-0.12419961926813854,0.6355880316681789,-0.3559115977645383,0.13808377850921696,0.08541689868170496,-0.3180991726079174,1.0391070966636646,-0.8265512822081547,1.2972085456293048,0.54930148175701,-1.0663259304141515,-0.49669013464081424,-0.16596444360246837,-0.6014119244600235,1.2230461270178887,-0.33458293829171337,1.6562214581234775,0.8969700964929486,-0.6358302327793344,-0.7632298163305304,-0.46810739041135496,0.027859705084312156,-0.23110811105601603,0.7043037959530711,-0.2405453974097234,0.6857263162921637,-0.2773141093364509,-0.3534109879129005,-0.17726419808065463,0.11468179501833113,-0.0015606403542420806,0.374162120613017,-0.19586828857348765,0.38289524629929095,-0.2112810367897412,-0.11199012939685717,0.0541856101220362,0.17114862307777012,0.010626651605212126,0.423356483206325,-0.19154492592586678
R,-0.882066782833237,0.8668024671851783,-1.0014983594755549,0.6707413083547378,-1.1073621327434036,0.5423625621874802,-0.7531143817539763,-0.12821426078502837,-0.4767602020455165,-1.6383923385146804,0.5132119738111535,0.01790080448265457,-1.037286816447616,0.2132505762195586,-1.7442498469975696,-0.5619223333051273,-2.1421599309228885,-0.7699516661083419,0.179496556539442,0.0814152502645977,2.137160735097517,-0.24604231056112102,2.373738512314381,-0.392063640234446,1.8671962383675051,-0.46237754778962187,-0.29721751395333856,0.06815500875966828,-0.7756328164534625,0.4288400377133682,-0.6853432160102751,0.8919073659807544,-0.286950133970519,0.5909899368403722,-0.5464951502956223,-0.12602128178278188,-0.7760720862573077,0.17676128317616155,-0.7048898017654631,0.5204866664995824,-0.5035402366859069,0.33033903664388603
S,-0.4487030872625276,-1.1979662020626343,-0.7229957900492511,-0.6012327356251956,0.5934230376233365,0.3023855507312136,-0.5166796838443934,-0.6269953890232114,-1.914938020630689,-0.6353695018510777,0.147202847907588,-0.3086030280936582,-1.4277455675568254,-1.60248604040654,1.2053490887008216,0.2917098540267673,2.1632296020645074,-2.365323010650914,0.16111059112750722,-0.17061480816620775,-0.1935584822574603,0.29796783594630155,1.532839656153454,0.8693535423841766,-0.05840306737678026,-2.2772918655256986,0.19260685073536982,-0.14604121746374774,-0.7519117715563608,-0.5550813140653209,-0.0074564257322762085,-0.37066615815099513,-0.3992643677751549,-2.2885474591996733,-0.340803174679515,-0.39675081631815917,-0.8234239722436522,-0.9574401322598198,-0.4972392399821106,-1.1056609628743501,-0.8279580284199038,-1.5963150168746216
T,-0.5259847352399647,-0.7997119222382403,-0.45116399632846843,-0.07253758406924996,-0.5221272409622549,-0.40235206338623364,-0.5493779461182442,-1.2830783584972074,0.5478239054242213,-2.8313531509179035,0.48891804292269014,-0.16974825013720568,1.884853785995364,-0.5648337986447183,0.5275390203457395,-1.57954876783065,-0.3515582470121637,-0.09156858815047225,0.03478602970390607,-0.0767910802128419,-0.7387890675056865,1.0834465670067361,-0.22243677408525964,1.3903372983605597,0.057248140459226285,0.9109349487148642,-0.17544126059337406,-0.05502389325950304,-0.3627536010551391,0.8352466485013391,-0.18026240198692692,0.8669253961682697,-0.18613619226523445,0.40050424939010837,-0.24089318036592647,0.13184508851002913,-0.32007601770327887,0.5525202725743644,-0.2023491362867308,0.769606227181197,-0.26106700381756254,0.39221274848117677
U,-0.045277512003339064,0.2096855399406013,1.0287748801829664,-0.012683570473616472,1.9361611497676514,-0.49225689005249174,0.8942547618096023,0.08705224796960002,-0.27639580258477126,2.202712223668584,-0.4279368323853661,1.1787891645006205,-0.8659493497676776,0.9953516294966628,-0.3760606975998151,1.1815163089215712,0.1141814886399437,0.5952141815823319,-0.4218338828443756,1.0924412228525018,0.5195959591256407,0.9712240901576237,0.9134387982807638,-0.6584229171668075,0.6637458820845218,-1.1751181477280168,-0.3441435352268267,0.7811288498911709,-0.02268202841261535,-0.48803423397821966,-0.02160003934859005,0.292345709703951,-0.2878145321765491,1.3317118449549348,-0.5814318886030726,0.5029251188215784,-0.19113884101477513,-0.2387604785156071,-0.021721628255831703,0.08823244912942546,-0.08019796219843696,0.6531028689546337
V,0.2670090027242426,-0.23554973429997628,0.19154366962422567,0.1388132359071171,-0.49370588321219994,0.8172220534759147,-1.3663724895024287,1.3924172593196344,-1.6254907085571055,1.6498406687962215,-0.6279432200719136,-0.4468422955120094,1.4167706898387717,0.030414794736123737,1.72280173741209,0.2724143390494316,1.6388198780206105,0.42863492735731956,-1.1048094512374933,-0.5060411870029686,-1.9827209463198265,-0.61844390351639,-2.0717942896705224,-1.051989158675277,-1.571501514950083,-0.9712631051724896,-0.772462136651605,-0.017684123542801838,-0.15229442620939404,0.7442888481936095,0.039394273843507875,0.6137278375099142,-0.11359155261961812,0.6889737727781794,-0.33938709469542033,0.6808680401619962,-0.024573753937040057,0.46141990715862957,0.07332798565691047,-0.012121846718792907,0.004600583687018067,0.06810252968980493
W,0.08305229075044573,0.17513217201135825,-0.3034297095309135,0.37586105382861085,-0.6491538346805752,0.7047596802128756,-0.26362882334477217,0.6216952361141773,0.15346641725766286,0.05789968959336327,-0.34166222395087653,0.283611526470155,-0.11204518577487507,0.21971112183136182,0.16347491384265356,-0.19782208551374308,0.20958762311920945,-0.4805929245164965,0.12847906761915845,0.1411200883102853,0.19605215181789298,-0.006626005996409255,0.17151722543260847,-0.14935143054265074,0.139343675541424,-0.17029987279456804,0.28734841769235975,0.09162261061502112,0.48017092477629864,-0.3043049651922175,0.06622410455660666,-1.6918648847425335,-0.20685819444689332,-2.4144157636667143,0.4022738241850442,0.2806483229434871,0.1281759750368913,0.5540104255872919,-0.24622494135260092,1.5402440822821581,-0.5028334859122804,2.3318428773532838
X,0.4645315745298828,-0.12163680663471069,-0.07181904790625966,0.06283565496651641,-0.7709209399666602,0.3535732058510601,-0.8970408389138171,0.5475872431189209,-0.6302294631876463,0.48088959562923406,-0.12023082556726371,-0.1660596170639965,-0.21042353277690012,-0.6739657093168515,-0.4554474567138052,-0.6406815724989176,-0.471896353292384,0.03368752966663466,0.1899076412337642,-0.07867388927614406,-0.7110872569172031,0.41646701956117876,-0.9143409608893178,0.5998337095302084,-0.4421957101081719,0.5367742784802199,0.3310155612915512,0.023582127813604473,-0.11705003916036992,0.3657082633192603,-0.2678024633649039,0.23090770096009186,-0.17039241391769133,0.11851727357096492,0.39271621141985424,0.0040723971214182975,0.10853624803450629,0.2557580329579376,-0.022233987669220513,0.17277883814036488,0.043277697935413036,0.08375419948400707
Y,0.27045384263479727,0.2119403420422623,0.25234756271990816,-0.059786205785361424,0.33971479988477415,-0.1576650202134167,0.7549307422628576,-0.2803903380626308,0.9784246385039235,-0.42787465884089176,0.1541700007978724,0.33727799738898945,-0.06408194366641934,0.3810798975736482,0.3126506874931792,0.6026457371920927,0.44493190091460477,0.5603605570938444,0.45440222774723,0.46712527131708,0.36320717305843,0.5478417456336919,0.5414025819266741,0.5578458423466891,0.39617923535275545,0.6371857529082314,0.6058096250433257,0.5161571461419587,0.41997308511975484,0.24723019499885596,0.28630036614282645,0.36707672334243746,0.18112919131491434,0.6171405725041027,0.6727076983847292,0.4684905470763394,0.7083793373969942,-0.14955762123326213,0.48376505658271335,-1.1338681745932468,0.2627681920740956,-1.6028821559608306
Z,0.2441004199529138,0.02441314515508521,0.41809143479787897,-0.1501898736761298,0.4385140441783768,-0.27834386224659496,0.2737983621875026,-0.21471859478196906,0.12214656280400746,-0.05890147171457895,-0.07295435883664798,-0.0067134343762180835,-0.61998991214264,0.08485754859104,-0.6541359399844324,-0.20133909953402082,-0.6632557682531026,-0.36984870898359345,-0.04350230713615467,0.2484729250613029,-0.4489647930748521,0.6163046533411942,0.5499485142496198,0.705891531396702,0.7450881565343765,0.4675945622473687,-0.003713817274186032,0.41027430995425573,-0.04020784395743231,0.669524162696163,0.32616108028905594,0.48888660553335334,0.4236911632655936,0.23300917934717033,0.05461302550671782,0.48552806003729376,0.031174525735381382,0.6408725417317225,0.22180819142930647,0.4813971678937029,0.27174136775342966,0.29171434158506443
